Id,Id_Hote,Nom_Hote,Quartier,Latitude,Longitude,Type,Prix,Min_nuits,Dernier_avis,Avis_par_mois,Disponibilite
4638540,24016248,Françoise,Popincourt,48.85673752708765,2.3794965374069426,Entire_home/apt,130,2,2015-07-28,1.45,343
4898856,25212289,Maryse,Popincourt,48.85862853418681,2.3869452915590803,Entire_home/apt,60,7,2015-06-17,0.59,69
4954038,5036564,Chloé Et Philippe,Popincourt,48.860631364110496,2.3866834059345097,Entire_home/apt,70,1,,,242
3485138,3728673,Flo,Popincourt,48.851948220414656,2.3829869434541497,Entire_home/apt,69,5,2015-08-21,0.95,61
5153332,26647213,Ben,Popincourt,48.85597122332512,2.387187289680158,Entire_home/apt,65,7,2015-07-17,2.3,333
53923,252297,Carine,Popincourt,48.859327870599024,2.368059323549591,Entire_home/apt,125,4,2015-07-08,1.05,251
6393243,16224201,Caroline Et Sacha,Popincourt,48.854917739367714,2.3838877481203125,Entire_home/apt,60,1,2015-07-09,0.62,86
6825914,35157170,Zohreh&Christophe,Popincourt,48.85832273243397,2.3762193804418827,Private_room,40,1,2015-08-17,2.35,65
4578516,3422186,Anne,Popincourt,48.86099998798471,2.3864520931484847,Entire_home/apt,60,2,2015-08-31,2.31,10
5350541,27730903,Marina,Popincourt,48.860199310326536,2.381073634491065,Entire_home/apt,65,3,,,313
6874345,5116092,Alexis & Camille,Popincourt,48.85105060287303,2.392122172776665,Entire_home/apt,70,3,,,365
3682629,2852667,Laure,Popincourt,48.85398778800682,2.3726713384051767,Entire_home/apt,98,12,2015-08-10,0.45,19
5233338,26693849,Jeanne,Popincourt,48.855088145305565,2.3745809130988453,Entire_home/apt,119,2,2015-08-10,2.23,96
247728,1298369,,Popincourt,48.86857297838153,2.3697465025194218,Entire_home/apt,80,3,2015-07-26,0.51,242
593775,2868330,Benjamin,Popincourt,48.86602966915392,2.371179899221043,Entire_home/apt,85,3,2015-05-12,0.35,129
2053561,10520396,,Popincourt,48.86107996325936,2.3784431986544625,Entire_home/apt,90,1,2015-06-25,0.67,362
200951,178263,Danielle,Popincourt,48.85293616467416,2.384311328793831,Entire_home/apt,69,7,2015-08-17,0.56,305
3737420,15043534,Julien,Popincourt,48.85802718892286,2.38199518072884,Entire_home/apt,81,2,2015-07-25,1.41,348
1255050,2395241,Fab,Popincourt,48.86943159971218,2.375164686020065,Entire_home/apt,49,3,2015-08-19,3.26,337
2783282,14236019,Pauline,Popincourt,48.85194029452318,2.3973130386264394,Entire_home/apt,35,7,2015-08-14,0.2,251
3087251,15707330,Richard,Popincourt,48.85236511580423,2.393581639047362,Entire_home/apt,47,4,2015-08-08,0.59,241
7219925,1660967,Camille,Popincourt,48.85838142307783,2.3893793539491983,Entire_home/apt,60,2,,,276
2505065,8368051,Pierre + Monique,Popincourt,48.86156313392394,2.3780127664288053,Entire_home/apt,64,1,2015-08-07,1.87,258
5192156,26856473,Jennifer,Popincourt,48.86828358664452,2.38029517531926,Entire_home/apt,130,2,2015-08-22,3.5,333
1481417,1404774,,Popincourt,48.84929660326994,2.397718217001652,Entire_home/apt,70,1,,,365
216170,1116134,Mika,Popincourt,48.855941740582935,2.3721574475097063,Private_room,46,1,2015-07-31,1.48,348
6125902,10988098,,Popincourt,48.856371169474365,2.3840384975309568,Entire_home/apt,60,3,2015-07-13,1.67,264
1287675,6946051,,Popincourt,48.85385822984532,2.387844210753684,Entire_home/apt,100,7,2014-11-25,0.14,245
6175752,21290192,Valerie,Popincourt,48.86140871913103,2.377328932796546,Entire_home/apt,180,2,2015-07-13,0.97,352
2162346,10403384,,Popincourt,48.85760430563087,2.369002328753578,Entire_home/apt,50,4,2015-08-15,2.51,318
1510087,8065567,Nils,Popincourt,48.85682645085827,2.3880257138455905,Entire_home/apt,70,5,2015-06-29,1.02,365
14399,6792,Jennifer Of Cobblestone Paris Rentals,Popincourt,48.85552607561522,2.3756724860000764,Entire_home/apt,129,3,2015-06-28,0.53,308
4976772,17560541,Yun,Popincourt,48.86211839805235,2.3761656769165245,Private_room,35,5,2015-03-03,0.44,215
6128700,17144899,,Popincourt,48.86292524055902,2.3740986747682373,Entire_home/apt,49,2,2015-05-19,0.28,107
7448221,38735155,Audrey,Popincourt,48.85548813541429,2.373022345578644,Entire_home/apt,65,5,2015-08-18,1.0,19
1959583,3133617,Marion,Popincourt,48.86325774352135,2.373401813035948,Entire_home/apt,60,2,2015-08-27,1.44,43
5368467,23292921,Julie,Popincourt,48.86839177851161,2.3711245354966106,Entire_home/apt,80,1,2015-05-19,0.67,0
5237894,13570240,Agathe,Popincourt,48.86596270111245,2.376451892661427,Entire_home/apt,50,2,2015-08-28,1.87,194
6875064,3779783,Pauline,Popincourt,48.86140029033489,2.373111455581622,Entire_home/apt,40,2,2015-08-29,2.73,57
451401,2242137,Laura Beth,Popincourt,48.86355122821101,2.379399705108748,Private_room,84,3,2015-07-01,0.13,365
2023576,2174131,François,Popincourt,48.86330870177193,2.3835366696849936,Private_room,60,2,2015-08-07,3.55,340
7615712,13166231,Vaja,Popincourt,48.85376531375872,2.383885342794624,Entire_home/apt,52,3,,,265
6524109,6977538,Charles,Popincourt,48.85320404882361,2.384589256271656,Entire_home/apt,65,3,2015-07-25,0.73,363
490820,578254,Amir,Popincourt,48.86818168568252,2.3788349768105284,Entire_home/apt,60,2,2015-08-11,1.76,52
642206,2664502,Lou,Popincourt,48.86159055666636,2.37041326610408,Entire_home/apt,80,3,2015-08-20,1.0,10
4852872,8261553,Dimitri,Opéra,48.88033743739784,2.3338974722077226,Entire_home/apt,125,2,2015-06-17,1.05,353
5625331,1889178,,Opéra,48.87426147411379,2.347176594868848,Entire_home/apt,160,2,2015-07-29,1.45,107
2032337,10412740,Stanislas & Aurélie,Opéra,48.87857106946082,2.3343011941338028,Entire_home/apt,329,6,2015-08-15,1.08,242
1824166,9548284,Arman,Opéra,48.88250645494846,2.336699264064503,Entire_home/apt,220,1,2015-07-27,3.62,327
5760876,13956404,François-Marie,Opéra,48.88207147606655,2.337898079403983,Entire_home/apt,70,1,2015-08-31,0.59,277
184002,882859,Anne,Opéra,48.88238532676794,2.3364489948315903,Entire_home/apt,45,5,2015-07-21,0.71,296
1075648,1422682,Jean,Opéra,48.8765023925929,2.3366455738417247,Entire_home/apt,120,2,2015-01-31,0.28,335
5351248,2168482,Ian,Opéra,48.88224883964177,2.33409195006302,Private_room,35,2,,,175
146638,709002,Sandy,Opéra,48.88240103022424,2.3368624561296207,Entire_home/apt,100,5,2013-07-15,0.31,237
1096944,6027229,Pascaline,Opéra,48.87930599513767,2.3410740484804027,Private_room,35,3,2015-06-12,0.44,294
1287160,6999950,Catherine,Opéra,48.87525840754776,2.348015267028784,Private_room,200,3,,,365
6312408,7819747,Lou,Opéra,48.878985348471616,2.3280780179734726,Entire_home/apt,144,1,,,106
372978,281528,AnSo,Opéra,48.87740170459578,2.3393706279454665,Entire_home/apt,98,3,2015-06-13,0.16,338
3748394,19175038,Tàrà,Opéra,48.87467557598119,2.3300358584947816,Private_room,65,1,2015-06-16,0.37,365
2568391,13150427,Clara,Opéra,48.8718812233324,2.3329279077287235,Private_room,80,2,2015-08-15,0.78,156
6179023,24505818,Leila,Opéra,48.881219131933406,2.3330234979001463,Entire_home/apt,70,1,2015-06-09,0.63,329
6540386,34198570,Gregoire,Opéra,48.875407804554655,2.3334213312683376,Entire_home/apt,95,4,2015-08-30,1.26,317
2893879,14227565,Chloé,Opéra,48.877206611265926,2.342891475595444,Entire_home/apt,70,4,2015-07-11,0.49,333
7116011,6569660,Louise,Entrepôt,48.86961466756829,2.361309450731265,Private_room,40,1,2015-07-16,1.13,36
3392912,13196107,Hélène,Entrepôt,48.87957600724072,2.3621777111053883,Private_room,35,4,2014-12-18,0.36,188
3110159,15807297,Emmanuelle,Entrepôt,48.87244758011232,2.365488779414134,Entire_home/apt,94,3,2015-08-26,3.04,310
844072,4406797,Charlotte,Entrepôt,48.87456110158885,2.355755877561124,Entire_home/apt,132,3,2015-08-31,0.93,211
6540727,34207021,Cécile,Entrepôt,48.88006567828163,2.364748927992132,Entire_home/apt,80,3,2015-08-07,2.14,76
486498,2407716,Lisa,Entrepôt,48.87564630505453,2.355637906752208,Entire_home/apt,80,1,2015-08-12,3.08,348
5171826,1208738,Sheila,Entrepôt,48.878113248586175,2.354315087566142,Private_room,60,3,2015-06-19,1.3,12
7929191,3765873,Alexis,Entrepôt,48.87620608584847,2.3546496377674826,Entire_home/apt,104,1,,,3
5726326,29689376,Lucas,Entrepôt,48.86852325177245,2.359401187039184,Entire_home/apt,68,4,2015-08-03,3.0,3
983040,5386615,Quentin Et Anne,Entrepôt,48.87296955162714,2.3633184457691057,Entire_home/apt,95,2,2015-07-07,0.2,49
3764746,338116,Barna Check-In,Entrepôt,48.87543642530844,2.362588676618698,Entire_home/apt,165,5,,,273
6025086,31273138,Eliisa,Entrepôt,48.87409589571685,2.3664372609887243,Entire_home/apt,50,3,,,115
2822990,5904024,,Entrepôt,48.87115259316948,2.3505055676324145,Entire_home/apt,120,2,2015-05-11,0.46,336
4762021,3277259,,Entrepôt,48.8841081136468,2.359076501827421,Entire_home/apt,65,1,2015-08-31,1.15,143
793447,4180355,Sabine,Entrepôt,48.87115704012965,2.3551894287231976,Entire_home/apt,72,2,2015-08-16,4.45,274
4641274,5319429,,Entrepôt,48.88307685711995,2.3591518737417347,Entire_home/apt,140,4,2015-04-12,0.36,73
6642874,4056761,Vanessa,Entrepôt,48.8786532859932,2.364826060373062,Entire_home/apt,75,3,2015-08-23,1.0,79
1263883,7246062,Simon,Entrepôt,48.875218595577536,2.3616705030924434,Entire_home/apt,80,3,2015-07-25,0.27,0
2752335,4197667,,Entrepôt,48.88044731816304,2.3641205619094863,Entire_home/apt,50,4,2015-03-13,0.19,316
3820426,19650131,,Entrepôt,48.8740013895451,2.356410455970396,Entire_home/apt,50,4,,,365
6432262,182588,Maxence,Entrepôt,48.87204931722209,2.3726965488132845,Entire_home/apt,360,3,,,250
1485821,901919,,Entrepôt,48.870119770753526,2.3570014513490336,Entire_home/apt,200,4,2014-08-31,0.18,63
17592,68136,Julia,Entrepôt,48.87065437547616,2.367606800971732,Entire_home/apt,108,3,2015-08-11,1.07,229
770261,3972699,,Entrepôt,48.87224091890758,2.350941709790175,Entire_home/apt,145,3,,,343
1506295,8046669,,Entrepôt,48.87179026487383,2.3550507679899777,Entire_home/apt,90,1,2015-08-02,1.45,329
3210953,15731486,Mad,Entrepôt,48.88063501100851,2.358243416647124,Private_room,35,2,2015-01-02,0.15,257
4058821,21037385,,Entrepôt,48.87185070465875,2.348382779747693,Entire_home/apt,120,5,2015-08-23,0.24,318
977012,55772,Justin,Entrepôt,48.87249416656476,2.357137964181359,Entire_home/apt,180,3,2015-08-17,2.68,296
5565195,28853209,Dominique,Entrepôt,48.87100282884978,2.3709530003385533,Entire_home/apt,65,2,2015-08-19,4.44,323
6082416,3971743,,Entrepôt,48.868868867308855,2.366794037723833,Entire_home/apt,224,5,2015-07-20,0.65,6
1824882,8380145,Floriane,Entrepôt,48.868182440080965,2.364986121564094,Entire_home/apt,75,2,2015-08-23,5.82,333
5734220,29735271,Catherine,Entrepôt,48.87514135609831,2.35740527373977,Private_room,59,1,2015-08-25,6.27,318
6978668,2531006,Fabien,Entrepôt,48.86878650259704,2.35818550112379,Private_room,78,1,2015-08-22,3.21,47
4429806,10027428,Cléo Et Alex,Entrepôt,48.87234524585922,2.353141112292806,Entire_home/apt,69,1,2015-08-19,4.92,339
4639912,24023669,Julien,Entrepôt,48.87056376172491,2.3529618693717795,Private_room,82,1,2015-06-17,0.73,365
3381300,14077363,Cyril,Entrepôt,48.87479005466376,2.362862810507132,Private_room,41,3,2015-08-09,0.84,60
5935872,29842033,Mikolaj,Entrepôt,48.87497589311536,2.3507537017816,Private_room,65,1,,,336
4027936,4373148,Jean-Elie,Entrepôt,48.86884145092279,2.3664249163312814,Private_room,40,1,2015-03-27,0.42,358
2790104,7874170,Laurence,Entrepôt,48.872171055347735,2.356596192728255,Entire_home/apt,75,2,2015-08-18,0.81,305
3718615,8299718,Sarah,Entrepôt,48.87339599247004,2.353763803851673,Private_room,50,1,2015-08-26,0.34,333
1122131,850078,Ludwig,Entrepôt,48.87266127733654,2.3584125731092604,Entire_home/apt,125,3,2015-07-22,0.99,350
6256433,6272030,Emthom,Entrepôt,48.880612314408005,2.3670660402217143,Private_room,58,2,2015-08-27,3.06,315
4611498,10673706,Camille,Entrepôt,48.871727466558745,2.3600879891494104,Entire_home/apt,60,3,2015-08-14,3.03,3
2252183,6103093,,Entrepôt,48.87198766989021,2.352997128568584,Entire_home/apt,60,2,2015-05-04,0.3,34
5879392,9561035,Sébastien,Entrepôt,48.87836833706945,2.3574461087563696,Private_room,60,1,2015-05-30,0.31,352
6685686,18470029,Nicolas,Entrepôt,48.871218866440536,2.3681658822406413,Entire_home/apt,60,2,,,300
897201,4786748,Paulina,Entrepôt,48.87540422758314,2.358930097759392,Entire_home/apt,75,3,2015-08-15,2.46,223
6647656,4851251,"Gaelle, Cyril Et Maeva",Entrepôt,48.87911690383151,2.3671301810887933,Private_room,55,3,,,16
3320728,16766708,Brigitte,Entrepôt,48.86861354507449,2.3662791228916795,Entire_home/apt,85,6,2015-08-07,1.25,335
5089673,592324,Luc,Entrepôt,48.87779275066927,2.350144478562908,Entire_home/apt,80,2,2015-08-14,3.13,326
3680632,18709511,Laure,Entrepôt,48.87426538771332,2.373252228669582,Entire_home/apt,60,2,2015-06-15,0.69,298
5719008,13037740,Elise,Entrepôt,48.88031809112944,2.362530192995505,Entire_home/apt,150,2,2015-08-22,1.54,2
254063,1334325,Mika,Entrepôt,48.87387002971525,2.3600425926138846,Entire_home/apt,85,1,2015-07-08,0.96,336
65916,322380,Carine & Davy,Entrepôt,48.8718818539141,2.3564884991365784,Entire_home/apt,75,7,2015-08-07,0.85,280
2656655,12732321,Cécile,Entrepôt,48.88041568019632,2.363362218667626,Entire_home/apt,100,1,,,365
393562,421093,Pascale,Entrepôt,48.87203214277299,2.3594032672116296,Entire_home/apt,90,4,2012-08-16,0.03,308
3838267,327494,,Entrepôt,48.873950254028905,2.35341731714329,Entire_home/apt,90,1,,,363
3179511,1334325,,Entrepôt,48.8743494469393,2.348321857581176,Entire_home/apt,250,1,2014-09-14,0.24,364
595601,2943116,Adrien,Entrepôt,48.88071321235334,2.3677509410921465,Entire_home/apt,54,2,2015-01-31,0.4,245
2053591,10520230,Stéphanie,Entrepôt,48.8730984689038,2.372631582892188,Entire_home/apt,78,3,2015-08-21,0.43,196
2855800,14529874,Igor,Entrepôt,48.87703580776149,2.362519539575384,Entire_home/apt,60,2,,,215
1600393,4309569,Marielle,Entrepôt,48.8748727747665,2.3568637111337343,Entire_home/apt,65,2,2015-08-22,2.13,2
5683413,26910567,Fatima,Entrepôt,48.87917428187652,2.3571389125084345,Entire_home/apt,79,1,2015-05-12,0.79,244
4764509,4615982,Yannick,Entrepôt,48.8738690778242,2.363069996395468,Entire_home/apt,40,4,2015-08-31,0.86,240
7521695,21165292,Grigory,Entrepôt,48.87294080930016,2.361217080810764,Private_room,40,1,2015-08-31,2.0,16
278472,1453283,Barbara,Entrepôt,48.8773206349803,2.3530558127180945,Entire_home/apt,250,2,2015-07-08,0.33,344
2113221,4229241,Samuel,Entrepôt,48.87690926218472,2.361191632292925,Entire_home/apt,75,2,2015-06-28,0.59,361
2833975,5719374,Emmanuel,Entrepôt,48.8693696137768,2.364003411754357,Entire_home/apt,120,3,2015-07-02,0.82,0
2702207,12949950,Adrien,Entrepôt,48.869850950013046,2.3619707537651133,Entire_home/apt,145,2,2015-08-27,0.8,241
1318918,7162782,Mervin,Entrepôt,48.8721635217746,2.3519746963779373,Private_room,50,1,2015-07-28,2.84,343
798109,4203132,Valentin,Entrepôt,48.86946227403795,2.366747474922132,Entire_home/apt,99,1,2015-08-26,2.93,308
7744747,24793228,Philippe,Entrepôt,48.87608298746417,2.369864574219452,Entire_home/apt,40,2,2015-08-31,1.0,52
1435497,4030174,Agnès,Entrepôt,48.87224852177447,2.3727689352657872,Entire_home/apt,75,2,2015-07-06,1.38,339
2646865,2866863,William,Entrepôt,48.88299047666892,2.3640831506026783,Private_room,29,1,2015-08-07,1.55,340
6618992,6007410,Emma,Entrepôt,48.87076558747387,2.358949472151024,Private_room,45,2,2015-07-16,0.6,3
1406958,5809104,Mélody,Entrepôt,48.88294081851655,2.3681847123714967,Private_room,44,3,2015-05-01,0.23,9
522435,2569844,Florence,Entrepôt,48.87407307854723,2.353669401033476,Entire_home/apt,86,6,2015-07-17,1.98,0
1689458,8927970,Rodolphe,Entrepôt,48.87284508849608,2.35164197421822,Entire_home/apt,85,4,2015-07-17,0.73,314
4556822,11273083,Claudia,Entrepôt,48.87176876370529,2.368822991679319,Private_room,72,2,,,151
1697426,8964267,Louise,Entrepôt,48.87278879327204,2.370896026548913,Private_room,65,1,2013-09-30,0.04,365
2401938,12275577,Victor,Entrepôt,48.87283047080668,2.350613739224348,Entire_home/apt,65,5,2015-06-01,1.41,114
7459770,18234299,Marine,Entrepôt,48.87956550129744,2.3641544205736715,Entire_home/apt,80,2,,,352
4126406,14641424,Marie,Gobelins,48.82751947705578,2.3584425674422547,Entire_home/apt,43,2,2015-08-30,1.59,34
3566185,15527215,Robert,Gobelins,48.83476254681633,2.359099603453888,Private_room,46,1,2014-11-07,0.15,280
1641150,7576823,An,Gobelins,48.81705700156011,2.364134031685565,Private_room,44,1,2015-06-01,1.03,365
871933,4597944,Pierre,Gobelins,48.81718561917141,2.3638248468650858,Entire_home/apt,59,3,2015-07-19,0.33,217
598680,2961094,,Gobelins,48.83024832964482,2.3732573918197626,Entire_home/apt,90,7,,,365
8126316,42603510,Jean-François,Gobelins,48.82041698431029,2.365040254199532,Entire_home/apt,60,1,,,325
2488717,12737089,Sandrine,Gobelins,48.82304446885304,2.3600665014651936,Entire_home/apt,159,4,2015-08-07,0.36,33
3240531,13157937,,Gobelins,48.820666227572886,2.3585397772181977,Entire_home/apt,90,5,2015-07-12,0.16,305
2335990,11931106,,Gobelins,48.83634878402735,2.3527924025377063,Entire_home/apt,130,3,2015-08-30,2.07,297
5758091,12477521,Nadia,Gobelins,48.82770011990474,2.38042779377806,Entire_home/apt,80,1,2015-07-24,0.58,351
3987100,20666699,,Gobelins,48.83313137319308,2.3476094454612224,Entire_home/apt,60,3,,,345
6693499,9284741,Jérémy,Gobelins,48.829730327119215,2.3755674349648643,Private_room,45,1,,,92
8093797,4570540,Jérôme,Gobelins,48.841923194300136,2.3638716623370177,Entire_home/apt,50,2,,,353
5426369,28147800,Harmonie,Gobelins,48.835919806195925,2.3488978574443453,Entire_home/apt,80,1,,,364
746575,3917809,,Gobelins,48.82691910785987,2.3636181556977083,Entire_home/apt,90,3,2015-04-28,0.33,26
2275572,10649285,Vincent,Gobelins,48.83499100474821,2.344199603028337,Entire_home/apt,50,4,2015-03-21,0.62,361
5988624,29552074,,Gobelins,48.8392816200725,2.360573225146811,Entire_home/apt,80,1,,,365
6436279,23013949,Geoffrey,Gobelins,48.82491856919889,2.349799757760723,Entire_home/apt,80,3,2015-08-04,0.98,122
3942511,6687866,,Gobelins,48.82935275998732,2.3675550401555374,Entire_home/apt,150,1,2014-12-28,0.12,0
3623493,11516724,Philippe,Reuilly,48.8472047667681,2.3949680978842234,Entire_home/apt,400,2,2015-07-05,0.35,332
3607892,789620,Charlotte,Reuilly,48.84580306702573,2.3916909317400763,Entire_home/apt,245,3,2015-04-30,0.24,31
8189724,43199344,Jean-Baptiste,Reuilly,48.84066736200423,2.3970992396755744,Entire_home/apt,80,1,,,14
169851,809446,,Reuilly,48.84011713482221,2.396798769200577,Entire_home/apt,69,1,2015-05-21,0.43,363
8166573,43102758,Dominique,Reuilly,48.84292269900338,2.4094002293904,Entire_home/apt,75,2,,,365
2095683,10691244,,Reuilly,48.84837140852007,2.3890000150390214,Entire_home/apt,130,15,,,365
7795889,41031352,Guillaume,Reuilly,48.84503440079534,2.3972860761848813,Entire_home/apt,70,2,,,262
1306768,3961970,Kiril,Reuilly,48.84726646260806,2.38895901650738,Entire_home/apt,60,6,2014-10-28,0.46,245
3206190,14390917,Daniel,Reuilly,48.83580404341698,2.3961132817742774,Entire_home/apt,90,1,,,364
1231389,4323149,Carole,Reuilly,48.84048832108842,2.3948943103592137,Entire_home/apt,95,5,2014-12-30,1.47,323
2279869,4518505,Cat,Reuilly,48.84527533444769,2.3778071589679914,Entire_home/apt,85,3,2015-08-20,1.4,323
3263160,16501188,Mathieu,Reuilly,48.84748341142175,2.395359086305978,Entire_home/apt,100,2,2015-07-05,0.49,361
1483208,7935151,Pierre,Reuilly,48.83682507006253,2.4067444976438983,Entire_home/apt,75,2,2015-07-05,0.26,365
574232,2826016,Nathalie,Reuilly,48.849309493035925,2.3874030299842275,Entire_home/apt,100,3,2015-06-28,1.02,358
4330477,22484445,Cédric,Reuilly,48.83734093293637,2.39511788930357,Entire_home/apt,60,25,,,288
5881416,5220047,Stéphane,Reuilly,48.838074571586645,2.392225947384514,Entire_home/apt,55,7,,,127
5356392,27766811,Marianne,Reuilly,48.83899164516436,2.389534177707218,Entire_home/apt,70,1,,,292
2455173,11752295,Spence,Reuilly,48.84637814208703,2.3829055372339587,Entire_home/apt,137,1,,,8
3771584,7401728,,Reuilly,48.83863701517716,2.404255713963727,Entire_home/apt,75,2,2015-05-24,0.36,242
3781334,16936785,Anne & Jérémie,Reuilly,48.84409418486912,2.3886367483792013,Entire_home/apt,125,1,2015-08-01,3.61,88
